correct,in_candidates,correct_spelling,misspelling,phoneme_rep,suggested,suggested_phoneme,candidates
0.0,1.0,careful,carful,K AA R F AH L,carpal,K AA R P AH L,"['carpal', 'careful', 'carmel', 'carnal', 'koppel', 'cobble', 'cockle', 'corbel', 'caudal', 'coddle']"
0.0,1.0,careful,carfull,K AA R F AH L,carpal,K AA R P AH L,"['carpal', 'careful', 'carmel', 'carnal', 'koppel', 'cobble', 'cockle', 'corbel', 'caudal', 'coddle']"
0.0,0.0,carefully,caresll,K EH R AH S AH L,carousel,K EH R AH S EH L,"['carousel', 'caramel', 'caravelle', 'caravel', 'careful', 'kerosene', 'parable', 'coracle', 'keratin', 'karajan']"
0.0,0.0,carried,cared,K EH R D,cared,K EH R D,"['cared', 'paired', 'pared', 'carer', 'card', 'cord', 'chord', 'cares', 'fared', 'haired']"
0.0,0.0,carried,carred,K AA R D,card,K AA R D,"['card', 'cord', 'chord', 'guard', 'gard', 'cart', 'carte', 'cared', 'cars', 'corder']"
1.0,1.0,carried,carrid,K AE R IH D,carried,K AE R IY D,"['carried', 'carriage', 'karyn', 'corridor', 'garrett', 'cashiered', 'carried', 'carrot', 'canned', 'quid']"
0.0,0.0,carrying,carring,K AA R IH NG,kohring,K AO R IH NG,"['caring', 'calming', 'conning', 'causing', 'codding', 'barring', 'tarring', 'copping', 'coughing', 'cocking']"
0.0,0.0,castle,carlsat,K AA R L S AE T,comsat,K AA M S AE T,"['comsat', 'carlson', 'carlsbad', 'karst', 'carlton', 'carleton', 'carjacked', 'carlotta']"
0.0,1.0,castle,carsal,K AA R S AH L,parcel,P AA R S AH L,"['parcel', 'consul', 'carson', 'carpal', 'carnal', 'carmel', 'fossil', 'castle', 'kassel', 'cassel']"
0.0,1.0,castle,carsell,K AA R S AH L,parcel,P AA R S AH L,"['parcel', 'consul', 'carson', 'carpal', 'carnal', 'carmel', 'fossil', 'castle', 'kassel', 'cassel']"
0.0,0.0,castle,cartal,K AA R T AH L,kardell,K AA R D AH L,"['cartel', 'carton', 'carpal', 'carmel', 'carnal', 'caudal', 'coddle', 'keitel', 'kettle', 'kittle']"
0.0,0.0,castle,cartill,K AA R T IH L,cartel,K AA R T EH L,"['cartel', 'carting', 'carted', 'carteret', 'cartridge', 'cottage', 'courting', 'courted', 'cardin', 'carton']"
0.0,0.0,castle,cartsel,K AA R T S AH L,hartsell,HH AA R T S AH L,"['consul', 'consular', 'cartel', 'cartwheel', 'carlson', 'cartridge', 'parcel', 'carson', 'carpal', 'carnal']"
0.0,0.0,castle,catal,K AH T AA L,qatar,K AH T AA R,"['qatar', 'natal', 'cabal', 'cuddle', 'kadar', 'kittle', 'kettle', 'cattle', 'cutoff', 'keitel']"
0.0,1.0,castle,catsal,K AE T S AH L,ketzel,K EH T S AH L,"['capsule', 'cancel', 'gracile', 'casserole', 'castle', 'kassel', 'cassel', 'cattle', 'crackle', 'brasil']"
0.0,0.0,cat's,cats,K AE T S,cats,K AE T S,"['cats', 'cads', 'kits', 'pats', 'cuts', 'kites', 'crass', 'coats', 'cotes', 'keats']"
0.0,0.0,catch,cash,K AE SH,cash,K AE SH,"['cash', 'cache', 'gash', 'kish', 'pash', 'kirsch', 'cush', 'kusch', 'quiche', 'hash']"
0.0,1.0,catch,chach,CH AE CH,church,CH ER CH,"['church', 'chasse', 'chat', 'chan', 'chaff', 'hatch', 'patch', 'chap', 'catch', 'chad']"
0.0,0.0,caught,caugh,K AO,caw,K AO,"['caw', 'paw', 'co', 'chi', 'kay', 'quay', 'kaye', 'cay', 'quai', 'car', 'carr']"
0.0,0.0,caught,cort,K AO R T,court,K AO R T,"['court', 'cart', 'carte', 'cord', 'chord', 'port', 'porte', 'fort', 'forte', 'cork']"
1.0,1.0,caught,cought,K AO T,caught,K AO T,"['caught', 'caught', 'cot', 'khat', 'core', 'corps', 'cor', 'corr', 'craw', 'courter']"
0.0,1.0,celebrated,celebrate,S EH L AH B R EY T,celebrate,S EH L AH B R EY T,"['celebrate', 'celebrates', 'calibrate', 'celebrant', 'celebrating', 'celebrated']"
0.0,1.0,chain,choin,CH OY N,join,JH OY N,"['join', 'joiner', 'joyner', 'choice', 'coin', 'boyne', 'chon', 'chain', 'chin', 'loin']"
1.0,1.0,chair,chere,CH EH R,chair,CH EH R,"['chair', 'cheer', 'char', 'share', 'cher', 'chore', 'chess', 'chen', 'chez', 'tear']"
0.0,0.0,changed,cage,K EY JH,cage,K EY JH,"['cage', 'gauge', 'gage', 'page', 'paige', 'phage', 'cayes', 'cade', 'cave', 'sage']"
0.0,1.0,character,characte,K EH R IH K T,carreker,K EH R IH K ER,"['clicked', 'character', 'carat', 'carrot', 'karat', 'perished', 'fairest', 'correct', 'chemist', 'strict']"
1.0,1.0,character,charickter,K EH R IH K T ER,character,K EH R IH K T ER,"['character', 'characters', 'caricature', 'stricter', 'barrister', 'characters', 'collector', 'connector', 'caretaker', 'cricket']"
0.0,0.0,charged,change,CH EY N JH,change,CH EY N JH,"['change', 'chains', 'chained', 'range', 'mange', 'cheney', 'chaney', 'arrange', 'danger', 'ranger']"
0.0,0.0,cheerio,cheeroh,CH IH R OW,cheery,CH IH R IY,"['cheery', 'nero', 'hero', 'cheered', 'cheers', 'biro', 'miro', 'miro', 'gyro', 'chill']"
0.0,0.0,chew,chow,CH AW,ciao,CH AW,"['ciao', 'chow', 'sow', 'tao', 'cha', 'wow', 'now', 'thou', 'how', 'howe']"
0.0,1.0,children,chidren,CH IH D R AH N,chadron,CH AE D R AH N,"['ridden', 'hidden', 'chicken', 'citron', 'children', 'chadian', 'chiron', 'chilean', 'gideon', 'sidra']"
1.0,0.0,children's,childrenes,CH AY L D R IY N Z,children's,CH IH L D R AH N Z,[]
0.0,0.0,chimney,cimbenr,S IH M B EH N ER,silberner,S IH L B ER N ER,['cement']
1.0,0.0,chirped,cherped,CH ER P T,chirped,CH ER P T,"['chipped', 'chopped', 'chirps', 'chirpy', 'chapter', 'chit', 'cheat', 'jerked', 'apt', 'chat']"
0.0,0.0,choosing,ching,CH IH NG,ching,CH IH NG,"['ching', 'chung', 'chang', 'sing', 'singh', 'ting', 'wing', 'urging', 'hing', 'ping']"
0.0,1.0,chosen,choosen,CH UW Z AH N,susan,S UW Z AH N,"['susan', 'chosen', 'chooses', 'choosing', 'chasten', 'jayson', 'suzanne', 'susanne', 'loosen', 'chooses']"
0.0,0.0,christmas,christman,K R IH S T M AH N,christman,K R IH S T M AH N,"['kristen', 'kristin', 'christine', 'kristine', 'crichton', 'crystalline', 'crystal', 'krystal', 'chrystal', 'christian']"
1.0,1.0,cinema,cinama,S IH N AE M AH,cinema,S IH N AH M AH,"['cinema', 'cynthia', 'suriname', 'cinnamon', 'cinemas', 'synod', 'sigma', 'sinuous', 'stigma', 'sinbad']"
0.0,1.0,cinema,cinma,S IH N M AH,scinta,S IH N T AH,"['sigma', 'zinnia', 'cinema', 'selma', 'santa', 'cinder', 'simba', 'sinner', 'singe', 'since']"
1.0,1.0,circus,sercus,S ER K AH S,circus,S ER K AH S,"['circus', 'surface', 'circuit', 'service', 'circle', 'scuff', 'scud', 'skull', 'scull', 'scum']"
1.0,1.0,classes,classis,K L AE S IH S,classes,K L AE S IH Z,"['classes', 'classic', 'classing', 'glasses', 'classes', 'clashes', 'classics', 'cassis', 'gladys', 'clasp']"
0.0,1.0,clatter,clater,K L EY T ER,claytor,K L EY T ER,"['clutter', 'crater', 'plater', 'clatter', 'slater', 'cleat', 'crate', 'plate', 'plait', 'clot']"
0.0,0.0,claws,clors,K L AO R Z,clore's,K L AO R Z,"['floors', 'clears', 'close', 'clothes', 'clays', 'flaws', 'claude', 'clawed', 'claud', 'cloth']"
0.0,1.0,clean,clearn,K L IH R N,clears,K L IH R Z,"['clears', 'clearer', 'cleared', 'clan', 'klan', 'clone', 'klein', 'kline', 'cline', 'clean']"
0.0,1.0,clean,glean,G L IY N,glean,G L IY N,"['glean', 'clean', 'green', 'greene', 'glen', 'glenn', 'gleam', 'ilene', 'eileen', 'aileen']"
0.0,0.0,cleaned,clean,K L IY N,clean,K L IY N,"['clean', 'glean', 'queen', 'clone', 'klein', 'kline', 'cline', 'clan', 'klan', 'cleave']"
1.0,1.0,cleaned,cleand,K L IY N D,cleaned,K L IY N D,"['cleaned', 'gleaned', 'cleaner', 'cloned', 'cleans', 'careened', 'kurland', 'cleaners', 'craned', 'planed']"
0.0,1.0,climb,clim,K L IH M,clim,K L IH M,"['claim', 'clem', 'clam', 'climb', 'crim', 'clear', 'cling', 'cliff', 'click', 'slim']"
1.0,1.0,climb,clime,K L AY M,climb,K L AY M,"['climb', 'claim', 'crime', 'clam', 'clem', 'klein', 'kline', 'cline', 'clive', 'slime']"
0.0,0.0,climbed,cimed,S AY M D,simer,S AY M ER,"['summed', 'chimed', 'seemed', 'signed', 'rhymed', 'timed', 'sayyid', 'sized', 'simmered', 'primed']"
0.0,0.0,climbed,climb,K L AY M,climb,K L AY M,"['climb', 'claim', 'crime', 'clam', 'clem', 'klein', 'kline', 'cline', 'clive', 'slime']"
0.0,1.0,closed,closd,K L AA S D,closser,K L AO S ER,"['closed', 'clobbered', 'kleist', 'clogged', 'classed', 'clos', 'closer', 'clocked', 'clarice', 'quasi']"
0.0,0.0,clothes,clous,K L AW S,klaus,K L AW S,"['klaus', 'crouse', 'class', 'close', 'clout', 'clos', 'blouse', 'cloud', 'clown', 'ploughs']"
0.0,0.0,clothes,cloths,K L AO TH S,cloths,K L AO TH S,"['cloths', 'clots', 'clocks', 'cloth', 'broths', 'klutz', 'cliffs', 'cleats', 'clucks', 'clicks', 'cliques']"
0.0,0.0,clothes,colhes,K OW L HH IH S,kohlhepp,K OW L HH IH P,"['colts', 'coleridge', 'colas', 'coleus', 'coalesce', 'molehill', 'wholeness', 'kalis', 'cohere', 'solace', 'solis']"
0.0,0.0,clouds,couldes,K UH D Z,goods,G UH D Z,"['goods', 'hoods', 'woods', 'kids', 'codes', 'cookers', 'crowds', 'cowards', 'chords', 'cords']"
0.0,0.0,clouds,coulds,K UH D Z,goods,G UH D Z,"['goods', 'hoods', 'woods', 'kids', 'codes', 'cookers', 'crowds', 'cowards', 'chords', 'cords']"
0.0,1.0,club,clob,K L AA B,glob,G L AA B,"['glob', 'club', 'clog', 'clock', 'blob', 'slob', 'clos', 'clot', 'clark', 'clarke']"
0.0,0.0,club,colbe,K OW L B,kolb,K OW L B,"['kalb', 'cold', 'coles', 'coals', 'kohls', 'colt', 'coli', 'coley', 'colo', 'cola']"
1.0,1.0,coat,cote,K OW T,coat,K OW T,"['coat', 'cote', 'code', 'coed', 'goat', 'cut', 'crow', 'kit', 'caught', 'kate', 'cate']"
0.0,1.0,coffins,cofens,K OW F AH N Z,kokan's,K OW K AH N Z,"['coffins', 'cabins', 'caissons', 'toughens', 'kitchens', 'caissons', 'potions', 'softens', 'muffins', 'cousins']"
0.0,1.0,colour,colur,K OW L ER,coler,K OW L ER,"['cola', 'polar', 'keller', 'colour', 'culler', 'killer', 'colo', 'keillor', 'caller', 'coli', 'coley']"
0.0,1.0,come,com,K AA M,com,K AA M,"['com', 'calm', 'comm', 'qom', 'come', 'cum', 'palm', 'chem', 'kim', 'comb', 'combe']"
0.0,0.0,come,comr,K AA M ER,calmer,K AA M ER,"['calmer', 'comma', 'kama', 'comer', 'palmer', 'commie', 'comber', 'conner', 'collar', 'cotter']"
0.0,1.0,come,coum,K UW M,coombe,K UW M,"['kuhn', 'coon', 'comb', 'combe', 'cool', 'whom', 'come', 'cum', 'com', 'calm', 'comm', 'qom']"
1.0,1.0,come,kumh,K AH M,come,K AH M,"['come', 'cum', 'gum', 'kim', 'chem', 'cam', 'comb', 'combe', 'came', 'com', 'calm', 'comm', 'qom']"
1.0,1.0,comfortable,comvatable,K AH M V EY T AH B AH L,comfortable,K AH M F ER T AH B AH L,"['comfortable', 'convertible', 'compatible']"
1.0,1.0,coming,comeing,K AH M IY IH NG,coming,K AH M IH NG,"['coming', 'cumming', 'carrying', 'covering', 'carrying', 'currying', 'camping', 'copying', 'canoeing', 'pumping']"
0.0,1.0,common,comon,K OW M AH N,coman,K OW M AH N,"['cayman', 'kerman', 'cowman', 'common', 'conan', 'coven', 'colon', 'cohan', 'bowman', 'bowmen']"
0.0,1.0,company,coperney,K AH P ER N IY,co.,K AH P AH N IY,"['capri', 'kaposi', 'coppery', 'coupler', 'company', 'compagnie', 'capone', 'colony', 'attorney', 'canary']"
1.0,1.0,concentrate,consantrate,K AA N S AH N T R EY T,concentrate,K AA N S AH N T R EY T,"['concentrate', 'concentrates', 'consecrate', 'concentrated', 'concentrating']"
0.0,0.0,confide,cornfield,K AO R N F IY L D,cornfield,K AO R N F IY L D,"['cornfield', 'canfield', 'cornfields', 'cornmeal', 'greenfield', 'cornflower', 'scornful', 'brownfield', 'corneal']"
0.0,1.0,cops,caps,K AE P S,caps,K AE P S,"['caps', 'gaps', 'cups', 'copes', 'capes', 'keeps', 'cops', 'coupes', 'kept', 'capped']"
1.0,1.0,coral,corral,K AO R AH L,coral,K AO R AH L,"['coral', 'choral', 'goral', 'carol', 'carroll', 'carole', 'caryl', 'causal', 'caudal', 'caudle']"
0.0,1.0,cores,corres,K AO R Z,corps,K AO R Z,"['corps', 'cores', 'cars', 'course', 'coarse', 'corse', 'gores', 'calls', 'pores', 'pours']"
0.0,0.0,corner,corer,K AO R ER,karrer,K AA R ER,"['cora', 'caller', 'corey', 'cory', 'corrie', 'kory', 'carer', 'car', 'carr', 'causer']"
0.0,0.0,corner,croner,K R OW N ER,kroner,K R OW N ER,"['kroner', 'kronor', 'krona', 'krone', 'cone', 'crony', 'crooner', 'croaker', 'crozier', 'kroger']"
0.0,0.0,could,cod,K AA D,cod,K AA D,"['cod', 'god', 'caught', 'cot', 'khat', 'pod', 'cowed', 'car', 'carr', 'carder']"
1.0,1.0,couldn't,couldnt,K UH D N T,couldn't,K UH D AH N,"[""couldn't"", ""couldn't"", 'current', 'kent', 'cunt', 'cant', 'kant', ""can't"", ""wouldn't"", 'conte']"
0.0,0.0,couldn't,count,K AW N T,count,K AW N T,"['count', 'crown', 'cant', 'kant', ""can't"", 'couched', 'county', 'cunt', 'mount', 'kent']"
1.0,1.0,council,counsall,K AW N S AH L,council,K AW N S AH L,"['council', 'counsel', 'cancel', 'consul', 'consular', 'counselor', 'counsellor', 'counsels', 'console', 'consol']"
1.0,1.0,council,counsel,K AW N S AH L,council,K AW N S AH L,"['council', 'counsel', 'cancel', 'consul', 'consular', 'counselor', 'counsellor', 'counsels', 'console', 'consol']"
0.0,1.0,council,cousall,K AW S AH L,castle,K AE S AH L,"['castle', 'kassel', 'cassel', 'housel', 'causal', 'arousal', 'council', 'counsel', 'geisel', 'cowbell']"
1.0,1.0,covered,coverd,K AH V ER D,covered,K AH V ER D,"['covered', 'cupboard', 'covers', 'hovered', 'coloured', 'curved', 'caved', 'culled', 'loved', 'covey']"
1.0,1.0,cowboys,cow_boys,K AW B OY Z,cowboys,K AW B OY Z,"['cowboys', 'cowboy', 'cabbies', 'couches', 'cubbies', 'cowries', 'cowbell', 'cowards', 'cobs', 'kobs']"
0.0,0.0,crapped,crept,K R EH P T,crept,K R EH P T,"['crept', 'crypt', 'prepped', 'cropped', 'crest', 'kept', 'capped', 'caped', 'coped', 'copped']"
0.0,1.0,crash,crush,K R AH SH,crush,K R AH SH,"['crush', 'creche', 'crash', 'brush', 'crutch', 'thrush', 'gush', 'kish', 'crumb', 'kirsch']"
0.0,1.0,crawling,crowling,K R AW L IH NG,prowling,P R AW L IH NG,"['prowling', 'crowning', 'crowding', 'crawling', 'crouching', 'kaolin', 'fouling', 'killing', 'culling', 'curling']"
0.0,1.0,creak,creek,K R IY K,creek,K R IY K,"['creek', 'creak', 'greek', 'clique', 'cleek', 'creep', 'croak', 'crick', 'crack', 'freak']"
1.0,1.0,creeps,creaps,K R IY P S,creeps,K R IY P S,"['creeps', 'crepes', 'cripps', 'creeks', 'craps', 'crops', 'creepy', 'capes', 'copes', 'cups']"
0.0,1.0,creeps,creps,K R EH P S,creps,K R EH P S,"['craps', 'crepes', 'cripps', 'creeps', 'crops', 'crept', 'caps', 'capes', 'cups', 'copes']"
0.0,1.0,creepy,crepy,K R EH P IY,crappy,K R AE P IY,"['crappy', 'crappie', 'preppy', 'preppie', 'creepy', 'cressy', 'crept', 'peppy', 'copy', 'kenny']"
1.0,1.0,crept,creeped,K R IY P T,crept,K R EH P T,"['crept', 'crypt', 'creaked', 'cropped', 'creeps', 'create', 'creepy', 'caped', 'kept', 'coped']"
1.0,1.0,cried,cryed,K R AY D,cried,K R AY D,"['cried', 'clyde', 'pride', 'pried', 'crier', 'crud', 'crowed', 'creed', 'cries', 'fried']"
0.0,0.0,cries,crys,K R IH S,chris,K R IH S,"['chris', 'kris', 'cress', 'crass', 'crease', 'crosse', 'cross', 'crouse', 'crick', 'krill']"
0.0,0.0,crikey,crigckey,K R IH G K IY,cranky,K R AE NG K IY,"['cranky', 'kinky', 'creaky', 'crispy', 'frisky', 'christi', 'christie', 'kristy', 'kristi', 'kristie']"
1.0,1.0,crisp,cresp,K R EH S P,crisp,K R IH S P,"['crisp', 'crest', 'cressy', 'crisper', 'cusp', 'grasp', 'kelp', 'kemp', 'clasp', 'cress']"
1.0,1.0,crowd,croud,K R AW D,crowd,K R AW D,"['crowd', 'kraut', 'cloud', 'proud', 'crowed', 'cried', 'crouse', 'crouch', 'crud', 'creed']"
0.0,0.0,cruel,corller,K AO R L ER,call,K AO L,"['call', 'caul', 'carl', 'karl', 'collar', 'corner', 'courter', 'coarser', 'courser', 'corder']"
0.0,0.0,cuddling,cuddly,K AH D L IY,cuddly,K AH D L IY,"['cuddly', 'comely', 'dudley', 'cutlery', 'crudely', 'cowardly', 'godly', 'curtly', 'cadre', 'cutler']"
1.0,1.0,cupboard,cobard,K OW B ER D,cupboard,K AH B ER D,"['cupboard', 'sobered', 'curbed', 'combed', 'robed', 'cold', 'coed', 'lobed', 'kobe', 'covert']"
0.0,1.0,curled,cerled,S ER L D,celled,S EH L D,"['celled', 'sailed', 'sold', 'sealed', 'soiled', 'curled', 'world', 'whirled', 'served', 'hurled']"
1.0,1.0,cylinders,silinders,S IH L AH N D ER Z,cylinders,S IH L AH N D ER Z,"['cylinders', 'symonds', 'slanders', 'cylinder', 'calendars', 'colanders', 'blunders', 'islanders', 'hollanders', 'cylinder']"
0.0,0.0,dad,bad,B AE D,bad,B AE D,"['bad', 'bed', 'bat', 'batt', 'pad', 'bid', 'bird', 'byrd', 'bud', 'bide']"
0.0,0.0,dad's,dads,D AE D Z,dads,D AE D Z,"['dads', 'duds', 'gads', 'deeds', 'dreads', 'dams', 'damns', 'lads', 'fads', 'pads']"
0.0,0.0,daddy's,dadies,D EY D IY Z,dodi's,D OW D IY Z,"['daddies', 'daisies', 'davies', 'hades', 'ladies', 'dailies', 'daydream', 'ditties', 'diaries', 'diaries']"
0.0,1.0,daffodils,daffodill,D AE F AH D IH L,daffodil,D AE F AH D IH L,"['daffodil', 'daffodils']"
0.0,0.0,dance,dane,D EY N,dane,D EY N,"['dane', 'deign', 'dean', 'deane', 'dine', 'den', 'done', 'dunn', 'dun', 'dunne', 'donne']"
0.0,0.0,dancing,pncing,P AH N S IH NG,punching,P AH N CH IH NG,"['punching', 'pouncing', 'pulsing', 'prancing', 'fencing', 'pinching', 'bunching', 'bouncing', 'sensing', 'piercing']"
0.0,1.0,dangerous,dangers,D EY N JH ER Z,dangers,D EY N JH ER Z,"['dangers', 'rangers', 'changers', 'grangers', 'dentures', 'dangerous', 'dinges', 'ranges', 'arranges', 'ranges']"
1.0,1.0,dangerous,dangerus,D EY N JH ER AH S,dangerous,D EY N JH ER AH S,"['dangerous', 'dangers', 'danger', 'dangerously']"
0.0,0.0,dared,dere,D IH R,dear,D IH R,"['dear', 'deer', 'deere', 'dare', 'tear', 'dill', 'dire', 'rear', 'door', 'dore']"
0.0,0.0,daren't,darnt,D AA R N T,darned,D AA R N D,"['darned', 'darner', 'daunt', 'donned', 'darren', 'dent', 'dint', ""don't"", 'dost', 'donnie', 'donny']"
1.0,1.0,dark,darck,D AA R K,dark,D AA R K,"['dark', 'bark', 'dart', 'hark', 'darn', 'mark', 'marc', 'marque', 'lark', 'park']"
0.0,1.0,dark,dork,D AO R K,dorch,D AO R K,"['dark', 'torque', 'rourke', 'bork', 'doc', 'dock', 'darker', 'dort', 'doorn', 'dorm']"
0.0,0.0,daughter,dauter,D AW T ER,doubter,D AW T ER,"['doubter', 'router', 'dotter', 'doubts', 'deter', 'souter', 'dauber', 'dieter', 'debtor', 'downer']"
0.0,0.0,days',day's,D EY Z,days,D EY Z,"['days', 'daze', 'dais', 'dace', 'dies', 'dyes', 'does', 'does', 'raise', 'res', 'rays', 'raze']"
0.0,0.0,dear,dead,D EH D,dead,D EH D,"['dead', 'dad', 'dud', 'debt', 'ted', 'did', 'did', 'died', 'dyed', 'deed']"
0.0,0.0,death,deat,D IY T,deet,D IY T,"['date', 'deed', 'teat', 'eater', 'dote', 'debt', 'dirt', 'dat', 'beat', 'beet']"
0.0,0.0,decided,decider,D IH S AY D ER,decider,D IH S AY D ER,"['decider', 'decides', 'divider', 'decipher', 'disorder', 'deride', 'beside', 'defied', 'denied', 'divide']"
1.0,1.0,decided,desided,D IH Z AY D IH D,decided,D IH S AY D IH D,"['decided', 'resided', 'derided', 'divided', 'presided', 'deserted', 'deciding', 'delighted', 'desired', 'residing']"
0.0,0.0,decided,dicide,D IH S AY D,decide,D IH S AY D,"['decide', 'beside', 'deride', 'defied', 'desired', 'denied', 'divide', 'herbicide', 'desire', 'reside']"
1.0,1.0,decided,dicided,D IH S AY D IH D,decided,D IH S AY D IH D,"['decided', 'derided', 'divided', 'deciding', 'resided', 'receded', 'decides', 'delighted', 'deciphered', 'decider']"
0.0,0.0,decided,dicider,D IH S AY D ER,decider,D IH S AY D ER,"['decider', 'decides', 'divider', 'decipher', 'disorder', 'deride', 'beside', 'defied', 'denied', 'divide']"
1.0,1.0,decided,disided,D IH S AY D IH D,decided,D IH S AY D IH D,"['decided', 'derided', 'divided', 'deciding', 'resided', 'receded', 'decides', 'delighted', 'deciphered', 'decider']"
0.0,0.0,decision,disson,D IH S AH N,dishon,D IH S AH N,"['discern', 'disown', 'dyson', 'dawson', 'dylan', 'dillon', 'listen', 'dozen', 'risen', 'arisen']"
0.0,0.0,delicate,dellitent,D EH L IH T AH N T,delahunt,D EH L AH HH AH N T,"['diligent', 'hesitant', 'distant', 'wellington', 'deterrent']"
0.0,0.0,den,dener,D EH N ER,dehner,D EH N ER,"['tenor', 'tenner', 'dinner', 'diner', 'donor', 'denny', 'donner', 'donar', 'downer', 'jenner']"
1.0,1.0,dense,dence,D EH N S,dense,D EH N S,"['dense', 'dens', 'dance', 'tense', 'ensor', 'thence', 'dent', 'decks', 'hence', 'sense', 'cents']"
1.0,1.0,department,departent,D IH P AA R T AH N T,department,D IH P AA R T M AH N T,"['department', 'debarment', 'important', 'depressant', 'apartment', 'departments']"
1.0,1.0,department,depatment,D IH P AE T M AH N T,department,D IH P AA R T M AH N T,"['department', 'detachment', 'deployment']"
1.0,1.0,destroyed,distrod,D IH S T R AA D,destroyed,D IH S T R OY D,"['destroyed', 'distraught', 'destroyer', 'disbarred', 'discard', 'destroys', 'distress', 'disturbed', 'estrada', 'distilled']"
0.0,1.0,died,ded,D EH D,dead,D EH D,"['dead', 'dad', 'dud', 'debt', 'ted', 'did', 'did', 'died', 'dyed', 'deed']"
1.0,0.0,didn't,dednt,D EH D N T,didn't,D IH D N T,"['deaden', 'trent', 'dent', 'renter', 'dreamt', 'brent', 'denture', 'drench', 'denser', 'ventre']"
0.0,0.0,didn't,denat,D IH N AE T,denote,D IH N OW T,"['denote', 'denied', 'doughnut', 'lynette', 'dint', 'donate', 'demote', 'dinar', 'divert', 'danced']"
1.0,0.0,didn't,didden,D IH D AH N,didn't,D IH D AH N,"['deaden', 'ridden', 'hidden', 'dylan', 'dillon', 'dryden', 'driven', 'dayton', 'derision', 'detain']"
0.0,0.0,didn't,dident,D AY D AH N T,dryden,D R AY D AH N,"['dryden', 'trident', 'hydrant', 'tyrant', 'ardent', 'rodent', 'diamond', 'bryant', 'widened', 'durant']"
0.0,0.0,didn't,dind,D AY N D,dined,D AY N D,"['dined', 'deigned', 'donned', 'diner', 'rind', 'ironed', 'dawned', 'bind', 'dines', 'dynes']"
0.0,1.0,die,diy,D IH,des,D IH,"['day', 'de', 'dey', 'to', 'de', 'duh', 'dah', 'der', 'die', 'dye']"
0.0,0.0,died,diad,D AY AE D,dyad,D AY AE D,"['dyad', 'diode', 'dined', 'diane', 'dianne', 'dived', 'triad', 'derived', 'tired', 'diet']"
0.0,1.0,diesel,disel,D IH S AH L,decelle,D IH S EH L,"['diesel', 'docile', 'drizzle', 'thistle', 'dibble', 'missile', 'missal', 'fissile', 'whistle', 'dazzle']"
1.0,1.0,different,diffrent,D IH F R AH N T,different,D IH F R AH N T,"['different', 'different', 'difference', 'defiant', 'deferment', 'deterrent', 'deference', 'difference', 'diffract', 'deficient']"
1.0,1.0,different,difrent,D IH F R EH N T,different,D IH F R AH N T,"['different', 'defend', 'descent', 'dissent', 'defence', 'defect', 'different', 'befriend', 'diffract', 'difference']"
1.0,1.0,difficult,differcult,D IH F ER K AH L T,difficult,D IH F AH K AH L T,"['difficult', 'deferment', 'different', 'difficulty', 'difficulty', 'deferrals', 'deferral']"
0.0,0.0,dirty,driy,D R IY,dray,D R EY,"['dray', 'tree', 'dry', 'bree', 'brie', 'drew', 'draw', 'three', 'dowie', 'doughy']"
1.0,1.0,disappeared,disapeared,D IH S AH P IY R D,disappeared,D IH S AH P IY R D,"['disappeared', 'disappeared', 'disappears', 'despaired', 'disappear', 'disappears', 'disappearing', 'disappear', 'disapproved', 'disapprove']"
1.0,1.0,disappeared,disaperd,D IH S AH P ER D,disappeared,D IH S AH P IH R D,"['disappeared', 'disappeared', 'dissipate', 'disappear', 'deciphered', 'disappear', 'disperse', 'disrupt', 'disavowed', 'whispered']"
0.0,1.0,discovered,dicuverd,D IH K AH V ER D,recovered,R IH K AH V ER D,"['recovered', 'recovered', 'discovered', 'recovers', 'delivered', 'recovery', 'disavowed', 'discover', 'uncovered', 'recover']"
1.0,1.0,displaying,dispiaying,D IH S P IY EY IH NG,displaying,D IH S P L EY IH NG,"['displaying', 'disappearing', 'despairing', 'dispersing', 'dispelling', 'disposing', 'despising', 'dispatching', 'disobeying', 'dissipating']"
1.0,1.0,disposal,disposol,D IH S P OW Z AA L,disposal,D IH S P OW Z AH L,"['disposal', 'disposing', 'disposes', 'disposals', 'disposer', 'disposed', 'dispose']"
1.0,1.0,disturb,distrebe,D IH S T R IY B,disturb,D IH S T ER B,"['disturb', 'describe', 'distress', 'destroyed', 'destroys', 'discrete', 'discreet', 'histories', 'destroyer', 'distraught']"
1.0,1.0,ditch,dich,D IH CH,ditch,D IH CH,"['ditch', 'dutch', 'rich', 'dish', 'dis', 'bitch', 'din', 'hitch', 'diff', 'dip']"
0.0,1.0,done,don,D AA N,don,D AA N,"['don', 'donn', 'dawn', 'done', 'dunn', 'dun', 'dunne', 'donne', 'dine', 'down']"
0.0,0.0,down,done,D AH N,done,D AH N,"['done', 'dunn', 'dun', 'dunne', 'donne', 'ton', 'tonne', 'din', 'den', 'dung']"
0.0,0.0,got,go,G OW,go,G OW,"['go', 'gogh', 'co', 'grower', 'goy', 'ghee', 'gay', 'goo', 'guy', 'bow', 'beau', 'beaux']"
0.0,1.0,two,to,T UW,to,T UW,"['to', 'two', 'too', 'tue', 'do', 'due', 'dew', 'rue', 'roux', 'truer']"
